,x1,x2,label
0,-0.428272023219919,-1.4074918035806545,0
1,-0.2878889857491441,0.0075944594790340325,0
2,-0.9728291928188854,-1.3011199994878562,0
3,0.23340478939580867,-0.004377768800247317,0
4,-1.1177913811890459,-1.3066887809284027,0
5,-2.0253475103633214,-0.5205879141986252,0
6,-0.35762957140802,-1.1124593371335298,0
7,0.7223412349520297,-1.996802673503746,0
8,-2.1881661598305513,-0.6603238997371883,0
9,-0.12499312592379974,-0.35887825500966575,0
10,-2.7079716750116702,0.3197342212153531,0
11,-1.790369016694873,0.8135195994261621,0
12,0.32425449293964936,-1.2587339468175993,0
13,-0.501713810233867,0.23329091150442394,0
14,-2.461740040522651,-1.2468692494731883,0
15,-0.5506617328371785,-1.3167581668494504,0
16,-1.5914064380341002,-1.3967076039329636,0
17,-0.9236599003631343,-1.6872869544757592,0
18,-3.1188637644587285,-0.6312729714763063,0
19,-0.5951294701808599,-0.9377689843811728,0
20,-0.5380690454390424,-0.8452520467972203,0
21,-1.6689696321041543,-2.569762296543295,0
22,0.7715132533643556,-2.228311012290953,0
23,-3.179597224317105,-1.2607622809693935,0
24,-2.2237265561421093,1.1785243852277083,0
25,-1.2600040774776755,-0.9697158421196894,0
26,0.4467688424912597,-0.5032620766523817,0
27,-2.453080254999072,-1.1816061067562764,0
28,-1.5512850639560147,-1.7441993399240916,0
29,-1.772784664980724,0.0027186959279346112,0
30,-1.074896008973277,-1.6437610033768746,0
31,-1.9580836949128928,-0.47290728201701493,0
32,-2.777384305332747,0.14630641422102642,0
33,-3.0233808485418328,0.37560983850165175,0
34,-1.1320502730537714,-1.1106328991679562,0
35,0.8995006653823681,-0.31947251661157827,0
36,-0.7177017581892257,0.241810408318617,0
37,-0.9574647100501926,-1.4587092099412866,0
38,0.26767784278908424,-0.5895800536722893,0
39,-0.8371371333930275,-2.617355261935307,0
40,-2.162615874196214,1.663572910890497,0
41,-2.1598777964788054,-0.21540724331323746,0
42,-1.891707154790443,-2.2697995907253397,0
43,0.03977845922991219,-1.6572338800036368,0
44,-2.0328533750901236,-1.8274784858568243,0
45,-1.7982251172157184,-1.3470294300993482,0
46,-0.7952127733485486,0.1239191266639148,0
47,-0.9066949384304834,-1.627037846284471,0
48,-1.84236221498531,-0.9505568172246126,0
49,-2.2053333826210375,-1.1778885091521083,0
50,-0.2924118519838622,-1.8519765779098312,0
51,-3.1880796782266985,1.8647779741023656,0
52,-0.6412920030779073,-1.4852677482402674,0
53,-1.5143789699956973,-1.1226240032590193,0
54,0.9353082057823137,0.08097748033704377,0
55,-0.12990616945441202,-0.3813298296582326,0
56,1.0473501140103325,-0.8773570810438815,0
57,-0.9487696645924472,0.9356717245704413,0
58,-0.5170853348598046,-2.1451399990080677,0
59,-1.2237674544466293,-0.35733306868751313,0
60,-0.9421311618581969,-0.5373563799071304,0
61,-2.376269446614695,-1.8590069486176946,0
62,-2.3653029272189308,-1.0095730369868638,0
63,1.0037589070987076,-2.2517997724883627,0
64,-1.332060395698642,-0.6640277461874743,0
65,-0.41027651291180867,-0.7101814485733078,0
66,-2.5098318174569076,1.094893797833759,0
67,-2.796975334265828,-0.6503345476351428,0
68,-0.7111917877119437,-3.0720188113145097,0
69,-0.5954513012931328,-1.1351402372946646,0
70,-1.841116270300477,-0.829061383516325,0
71,-1.6204996031697663,-1.241723165083894,0
72,-0.19183926976911136,-1.043776913393889,0
73,-0.5422901489402787,-2.1135085011071553,0
74,-0.02516818340051341,-1.2912816403177683,0
75,-0.9654295933587448,-0.9187947765885877,0
76,-3.088134141015238,-0.005303392871330526,0
77,-0.7193950524337425,0.24494305678248707,0
78,-0.19051252937629137,-1.300368558143,0
79,-2.444490058731014,1.0638415185094043,0
80,-0.41536158603228757,-2.03862264862545,0
81,-0.5336473525923251,-0.28262408986270215,0
82,0.08231968871348916,0.39594646841272096,0
83,0.8753344574484809,-2.0385858041212406,0
84,-0.357268241908576,-0.8415149760811624,0
85,-0.9716702605292661,-1.0502622666816126,0
86,-2.313191680287741,-1.8414721292622502,0
87,-1.3341995614917583,-0.7271718729219732,0
88,-0.7002485743979321,-0.280330358027714,0
89,-0.9383864963478115,-0.10639201573932888,0
90,-1.1086120990558683,-1.2653196944982605,0
91,-0.7950522972927495,-1.4934773255561633,0
92,0.28593402891049635,-0.2089144805832278,0
93,-0.2745635536898412,-0.9352925857971767,0
94,-2.947118425014129,-0.3313604628062442,0
95,-1.3521047663743113,0.12153912183119009,0
96,-0.8114738105238458,-0.7426794805936564,0
97,-0.8161632396236117,-2.4096498065480842,0
98,0.1670131208337151,-0.15514031843237375,0
99,-0.8512875069384955,-1.4352919150008725,0
100,-1.367155708985393,-1.7052075260849864,0
101,-0.2806371748076576,-1.9675073758138222,0
102,-1.0854556681492837,-2.359881236470483,0
103,-0.6479335203689265,-2.2245263529341246,0
104,-1.0874542127889062,-2.067187649783419,0
105,-1.0889173198386874,-1.883494356339012,0
106,-0.5322133410509042,0.03461989191093062,0
107,0.2951603017437556,-1.6120837031430248,0
108,-1.314981182949881,-1.5422913712147843,0
109,0.04975025803593147,-0.5589086851793688,0
110,-1.5191987295740252,-1.1452562953429657,0
111,0.2960514617032026,-1.4738783997567615,0
112,-2.487259667484202,-0.8150042194484345,0
113,-2.0524303295625166,-1.7650114066185076,0
114,-0.8508746257969693,-0.4514958151777835,0
115,0.2954976950004162,-0.69633434767711,0
116,-0.9277438731987042,-0.9931434179264572,0
117,-1.1128412821903315,-0.8967285699218119,0
118,-1.0119689026826417,-0.6193502309475454,0
119,-0.629457211854996,-1.0549779113927007,0
120,-0.3458448056452521,-0.5443429412351084,0
121,-1.3289996969155193,-1.520310790891613,0
122,-1.8206668217464337,0.3878650916350048,0
123,-1.7979636704528503,-0.34967925530951127,0
124,-1.8846450662661258,0.28874830210658087,0
125,-0.2081190910928764,-1.6594898894617323,0
126,-0.6537626420860103,-0.9896851905644698,0
127,-0.902710986265911,-1.060069014031891,0
128,-1.8470573205285508,-1.1153113070662442,0
129,-1.0993933674083665,0.791638833644317,0
130,0.4198656856129719,-1.7446386628080757,0
131,-0.4565054147793596,-3.3813098933941217,0
132,-1.1630937698446528,-0.8523173972128443,0
133,-1.1928285687899178,-1.956287992729406,0
134,-0.9201501599000743,-2.473750001659652,0
135,-0.9346656876124241,-1.4118263954210368,0
136,-2.4302581553734024,-1.3191816673632228,0
137,-0.6134712379765653,-0.9779562298348898,0
138,-0.9229147564720445,-1.0693315647657204,0
139,-0.9651970540874062,-0.19743538827333706,0
140,-2.4170669410618877,0.9684469122311168,0
141,-1.7575084119109863,-0.7276746377318353,0
142,-0.7983903740803796,1.4408113625217709,0
143,-1.0699084333495186,-0.09466992793695372,0
144,-3.45604874169562,-0.41129596055977224,0
145,-1.8382973640392377,-0.7076360583781767,0
146,-0.5911959927406327,-2.050846417475541,0
147,-1.1252116859966501,-0.3638260918468974,0
148,-2.0583554794988865,-2.407912058506957,0
149,-1.2928977595135451,-2.3871103451218145,0
150,-0.7270513403849632,-0.9230027611380737,0
151,-2.6993991449940045,-1.0205726915192261,0
152,-1.5914525096727004,-1.8753375630364704,0
153,0.4558550328173836,-1.1095258768626226,0
154,-1.05770234717496,-0.1579637998806369,0
155,-1.1303956298384292,-2.005582759645706,0
156,-0.6755093946670034,-1.491045386777866,0
157,-1.5152759089413603,-0.878031721106651,0
158,-0.30316373571515254,0.15149562824959517,0
159,-0.702677222294546,0.22100309010473018,0
160,-2.9239235879783596,0.060239040567009905,0
161,-2.890351529296667,1.2590233478583017,0
162,-2.470760657357074,-0.0877517618057575,0
163,-2.0148372086371804,-0.7639685644879527,0
164,-1.2697309062601152,-2.7696072374461767,0
165,-1.0296392920738655,0.09949966112451825,0
166,0.1321951438299469,0.10078960717930485,0
167,-1.6322916601997546,-0.6857930455234701,0
168,-0.2009929590483932,-0.825140969750271,0
169,-2.5519587508775867,-0.8722781068149135,0
170,-0.4350746172887795,-1.0216372865983052,0
