,x1,x2,label
0,-1.7730988810213855,-0.4796052639472955,0
1,-0.688207558949373,-0.3401338811598178,0
2,-0.2051352891737902,-1.8652375463313438,0
3,-1.7894574383256292,-1.544541387230694,0
4,-0.7424915258071403,-1.7919957341686448,0
5,-1.8794878576779799,-1.51176125709885,0
6,0.071133537421193,-1.257794898847631,0
7,-1.1414252603957034,-1.3549865402386323,0
8,0.5259502909726035,-3.2593333227091645,0
9,-1.1653573438793237,-1.4523325644313028,0
10,-0.3339827512515322,0.8035016252206459,0
11,-2.666448085574145,-1.683097849164755,0
12,-1.0758603005154128,-0.7745225150639661,0
13,-0.4292823246298805,-0.5155667931442647,0
14,-1.5373103370282255,-1.5900837285024378,0
15,-1.06330452398627,-0.14338833207215473,0
16,-1.453421175670176,-1.418591181946335,0
17,-1.1506467066293422,-1.6459577888679393,0
18,-0.7865148011584366,-1.1976862885339248,0
19,-0.14858156758139807,-1.2265923748146574,0
20,0.9407489923304289,-1.6105073781200028,0
21,-2.738299705987631,-2.2725848266856934,0
22,-2.1706776072810303,0.11626650973647723,0
23,-0.47941575254596913,-1.5094407280865234,0
24,-0.9044174562739002,-0.3748028981810957,0
25,-1.1753547261276183,-2.6940678703803487,0
26,-0.5694086390027129,-0.9721344268352459,0
27,0.7578965477763087,-0.21489123159200307,0
28,0.5678030519748716,0.7404838180204711,0
29,-0.6772941185051209,0.7581416142506112,0
30,-0.5853156975144661,-1.7516814844039779,0
31,-1.5087332937992173,-1.829097595070355,0
32,-1.969767758485586,-0.06770825797812208,0
33,0.0062951698484237095,1.1513342979109065,0
34,-0.3761462205344658,-0.5373759160595173,0
35,0.8970620667136116,-2.2129720627146785,0
36,-0.2952954534637384,-0.2574367435574467,0
37,1.4172462062890259,-2.9362798057402517,0
38,-1.9248580594778129,-1.705265391043441,0
39,-0.30806493988871186,-0.32171317890064455,0
40,-0.8554289579491814,-1.4769853498384868,0
41,-1.9401721293718497,-3.6235699853843384,0
42,-2.8597619189077874,-1.5879400146922897,0
43,-1.8693287568471924,-3.1115354575922853,0
44,0.023943990125124603,-2.098435994369707,0
45,-2.6139568943055784,-1.769053354758673,0
46,0.41894007932224775,0.1080233818613634,0
47,-2.2034058410394124,-2.3476993081672513,0
48,-0.6404326506937648,-1.746092682441002,0
49,-1.0355776777658228,-1.5340536731684151,0
50,-0.4614236945748593,0.18668051552200637,0
51,-0.4432060043864502,0.037788489468389086,0
52,-2.4395987777715895,0.08669852959159119,0
53,-0.8994393837659965,-1.8244848927678097,0
54,-2.491927332251165,-1.6671145544048984,0
55,0.3754032677659531,-1.965087548493138,0
56,0.4052306570345279,-1.0945098293844386,0
57,-2.534024849090331,-2.6666194481383734,0
58,-0.18988128486641143,-0.6295736637511684,0
59,-0.36545932995744135,-0.5278084228674378,0
60,-0.3635529857743236,-1.572560073467916,0
61,-1.5480473620119928,-1.5945181867448839,0
62,0.5045039332894772,-2.0022253618260932,0
63,0.1970575831668253,0.24705090680314568,0
64,0.38603960498950585,-1.4222762293229323,0
65,-0.6478493264390492,-1.4391209570825354,0
66,-1.02896439860102,-1.3711997574999364,0
67,-1.5643852502722888,-1.1935636211838871,0
68,-0.14037759713629427,-1.1897555882875965,0
69,-1.1826063429994125,-1.184956463021462,0
70,0.45819655279940696,-1.5759281218763679,0
71,-1.9524298382106715,-0.22443057351465123,0
72,-0.7868622888833104,-0.7167605081591769,0
73,-0.9515360321460576,-0.16127933824592022,0
74,-2.1819971528031337,0.08426554612213222,0
75,-0.8326800321049663,-0.7720687501004269,0
76,-1.4641020063759678,-2.0826532211009194,0
77,0.6947006111677161,-0.737716840337924,0
78,0.19866447109665342,-2.5360647295009073,0
79,-0.9317168182432852,0.061188753950285335,0
80,1.244596560756463,-1.3566234504174126,0
81,-1.1727250829654945,-2.2900893354839287,0
82,-0.3296402166466532,-2.3548366613624347,0
83,-0.3234035869106764,-1.9073686446348024,0
84,-2.0728884252780193,-0.4790056096022318,0
85,-1.9614288327194929,-2.4976747584009584,0
86,-0.38510501904827377,-1.0313414493824187,0
