,x,y,z,True Class Label,ERM Classification,Correct
0,1.120421925651534,1.6381280884062064,0.8476231828358305,1,3,False
1,2.218964486349413,3.460616605144335,1.6932139115682294,1,3,False
2,-1.387658361354683,-1.056967513698217,-0.021596113232766,1,2,False
3,3.232049300761593,3.629477621632426,2.8248669072735018,1,3,False
4,-0.0519239488678429,1.2915992207129396,0.6656250306109499,1,3,False
5,1.0711570071619654,-0.0418466709585911,1.1712079937923996,1,2,False
6,1.5036815944158208,-1.5435411239426915,0.372509886396246,1,1,True
7,0.4473564561797798,0.8424383896217184,0.5080820538190436,1,2,False
8,1.902387996638994,-0.6646787943892016,0.0095449879112538,1,1,True
9,1.3105373390230295,2.528667734528758,1.2559813398861577,1,3,False
10,2.3250330813960645,2.1622712860194304,1.5465043008687571,1,3,False
11,2.106445119545774,1.5622006527956227,1.7745356173005291,1,3,False
12,0.0013444936637575,1.5691811729197631,0.3020081638811071,1,3,False
13,0.7479677920561207,3.249169278342856,0.9055193589140006,1,3,False
14,-0.3447223382688145,1.1049598568429335,0.5943141271896066,1,3,False
15,0.5848174324284656,0.1502492201657165,-0.2414758679723998,1,2,False
16,0.952913739924478,1.968424532812436,1.264488334649709,1,3,False
17,0.939467465603034,1.152961265881477,0.8725439031090785,1,3,False
18,-0.3003611430497113,-0.3658093150384354,-0.0165773817152929,1,2,False
19,1.1767920489549148,3.2758956099836265,1.1559863081753556,1,3,False
20,2.2292506999984845,4.06338625796489,3.3268282279921984,1,3,False
21,0.916549922845342,0.6405731196959384,0.6378888437826655,1,2,False
22,0.9119087092457212,0.292428638055882,0.6516473741449655,1,2,False
23,1.2152842745793977,3.08303572845168,0.590990702796229,1,3,False
24,1.0844008528897473,1.7830820643394163,1.621385951579879,1,3,False
25,0.8166920758415916,0.7262158251056099,0.7552442397195668,1,2,False
26,-0.3851143838544195,1.177082950215963,0.3295399324538327,1,3,False
27,-0.178993459186602,1.0474133632695055,0.4912705815932252,1,3,False
28,-1.4036406641133583,1.576208170470932,0.6233237913058638,1,3,False
29,1.208837129295503,0.4663371866147399,0.6272234844311735,1,2,False
30,0.7830409445578462,-1.1569928162520169,0.2982900651597011,1,1,True
31,0.1643567790260931,2.0958468449701213,0.4972264598519944,1,3,False
32,0.8566843321528783,1.497988612876207,1.3529128934268997,1,3,False
33,-0.0840720625234034,1.8343126650666288,0.352803364357124,1,3,False
34,1.7890554524664504,4.033749913161156,1.48361243736788,1,3,False
35,1.343597192844871,0.7595896664991015,1.451871725492665,1,2,False
36,2.2983140800955257,1.407312246624011,1.4789026577565587,1,3,False
37,-0.3007802844776499,3.456756835809324,1.2880293789007666,1,3,False
38,3.518068028939985,-3.1863557801311044,0.955186299258853,1,1,True
39,1.544146414947297,1.882871391538767,0.6075649576992443,1,3,False
40,0.996181708638784,1.5073291468038326,1.0122905534276352,1,3,False
41,0.7077238723138339,1.2516879951522852,1.709585675325759,1,2,False
42,2.009752744710859,1.1997372462494962,1.2303130765613075,1,2,False
43,0.0631776716712706,-0.6656362073488937,0.8385860490060323,1,1,True
44,2.086071247226587,1.951850478811344,1.5463062255768434,1,3,False
45,0.5563412039441855,0.5572572249458533,0.7067064960047691,1,2,False
46,1.2277115176267133,4.547397152145884,1.1716890531880066,1,3,False
47,1.3819234939532692,1.1903658809943891,1.1647128098741997,1,2,False
48,1.94847157461243,1.7923301824106437,2.136323618883574,1,3,False
49,0.1437703199093587,-0.8358085452609954,1.7223440989695007,1,2,False
50,1.0097684264457412,1.7587100880347362,1.914170776230936,1,3,False
51,0.9142585186687509,-0.1881753071669838,-0.1329395590790087,1,1,True
52,3.163469080875436,-0.3008762436772525,1.654615019356603,1,2,False
53,-1.1498790457880523,0.5613273736497961,0.2340611797070301,1,2,False
54,3.1673989439498693,2.734588222872984,2.061652897655894,1,3,False
55,1.0851386406740766,0.3676433060536787,1.3340940428091537,1,2,False
56,0.852062313116685,0.9129142007055564,1.0982843652308862,1,2,False
57,0.8200760947684341,-0.3541759906218482,1.6498794339452183,1,2,False
58,0.0075843164654262,-0.3305464470488541,-0.5343737848041885,1,2,False
59,1.0904083452411115,2.5451498920374123,1.567444646109462,1,3,False
60,1.2296478637719248,2.792910917470679,1.867455438540352,1,3,False
61,0.289488448493444,1.6237004439912393,0.509505820799613,1,3,False
62,0.1351004659163426,0.3651100571118969,1.3650033582192993,1,2,False
63,0.1131686762017786,0.8976534682187117,0.3182206535591124,1,3,False
64,0.8652992046129001,0.0634210555171311,1.2370853187756083,1,2,False
65,1.9170010234680075,0.2618799652584948,0.6814273275392917,1,2,False
66,0.6860109177274933,0.3757204631200105,0.846338517934184,1,2,False
67,1.7718283795636345,3.406784758845503,2.921331231590847,1,3,False
68,0.1235744020679789,2.200248415869098,1.582261628380511,1,3,False
69,0.2061341506934072,1.4618810955768458,1.6510941333695142,1,3,False
70,2.435303583044668,0.0071121124901983,1.1312550144097,1,2,False
71,2.1602036304690566,0.5068808628450372,1.368652517293719,1,2,False
72,-0.352172232376726,0.8869002709570171,0.6257278796427687,1,2,False
73,2.708636125299489,0.4280238389632331,1.2509048607720814,1,2,False
74,0.1713525679362563,2.453540551265548,0.6417487121190881,1,3,False
75,0.92756165926459,0.2979584250112642,1.1701698686574775,1,2,False
76,1.3568346975545147,0.5668959257445882,0.6618437652423642,1,2,False
77,1.8243318764401468,0.7857588996687661,1.0489052167966972,1,2,False
78,1.5962312531700804,0.0501119882804207,0.2131831523345208,1,2,False
79,2.746228097214228,2.8226395928837,2.222609377581892,1,3,False
80,1.544310656209944,1.877927409116978,1.230720472303379,1,3,False
81,-0.6112948521000663,1.3846402695049345,0.8513925192048879,1,3,False
82,0.949789187430672,0.7042309963121702,0.6673581110369555,1,2,False
83,0.5871052124356,2.8777065613493846,1.1416186816672418,1,3,False
84,0.4092803652339193,-1.1572786542990028,0.0793976234318806,1,1,True
85,2.150637412289945,2.311917562325952,1.809344195804337,1,3,False
86,1.0081139967845816,-0.3781833166257666,1.1426020540056618,1,2,False
87,0.8770329083739243,0.4767187199056418,0.8344878605996078,1,2,False
88,2.566641724760185,4.2578320840183945,2.1790383978052086,1,3,False
89,-0.1725301782241766,1.7216151239772668,0.7507324683881322,1,3,False
90,-1.0161765380686756,-0.2917671994025819,0.6531367998390128,1,2,False
91,0.774220630700056,1.136142954732816,1.2540769794058466,1,2,False
92,1.2684081004156695,3.070402020784383,1.4384593910233865,1,3,False
93,1.179869305793078,-0.0846805240231403,1.4021065062104658,1,2,False
94,0.6698790270536508,0.0115021083324253,0.8214357807599396,1,2,False
95,0.2772920425367741,1.6730400964911964,0.7976882583575013,1,3,False
96,1.602139330496268,2.9366588787951207,1.5902385940837458,1,3,False
97,1.0472768435592856,3.0566182761471405,1.4085438919025877,1,3,False
98,2.1060203116841194,1.2201234922368211,1.027922838574941,1,3,False
99,1.2225644379427898,2.040702074428194,1.779300074586065,1,3,False
100,1.497701729161501,0.7333746213666047,2.2437540452471683,1,2,False
101,2.8379483073419043,-2.456140162983285,0.8760571803186687,1,1,True
102,1.1072405678871586,-1.151982988159384,1.3763737272469778,1,1,True
103,1.3332308016900662,3.4974149921233297,2.0014171992130634,1,3,False
104,2.118415749126497,0.753178846094961,0.9373864027438292,1,2,False
105,0.2939238817434569,2.466084652716205,1.2127165373726865,1,3,False
106,0.0638662276170849,1.268007275597307,1.5190030156373835,1,2,False
107,0.1879015375239758,-0.1579323697010366,1.012986989744628,1,2,False
108,0.3488632431762886,-1.5396163290709688,0.8450898180950905,1,1,True
109,1.5724013525957168,0.0761010916869862,0.2387431464699464,1,2,False
110,-0.6268943355298682,-0.1533980031222654,0.0317408155946155,1,2,False
111,2.511208396163774,1.6701458511889884,1.500542614596896,1,3,False
112,0.1604198123220503,0.889186679022786,0.2051010880103048,1,3,False
113,-0.2259589546986811,0.6309746453133034,0.9106456159204026,1,2,False
114,0.7436409656609368,1.710764908408872,0.9388969119240894,1,3,False
115,1.60886337754576,2.1857628445122663,1.3075495603702585,1,3,False
116,0.557654690638747,0.5979739581056142,0.8523985479525594,1,2,False
117,2.05320189438522,-0.4908732881778739,0.2432843433931352,1,1,True
118,2.5401586456942704,-0.8453338910219206,1.223691335577315,1,2,False
119,0.7386342448183916,0.8917951512335822,0.7234944088864,1,2,False
120,1.6383698938907831,2.6320298827429176,0.4474844084037184,1,3,False
121,2.487845250908022,-0.9184230152926344,0.906080198204182,1,2,False
122,-0.0647255928959391,-0.4062510989229171,0.9302242779853318,1,2,False
123,1.188848956393939,1.62696414257416,1.594479005678407,1,3,False
124,0.0816884553341941,0.989740978814372,1.4966671053658855,1,2,False
125,0.5864962272401277,2.055202176914196,0.6472193296080729,1,3,False
126,3.593027659751169,-3.216512137310664,1.6227574054888425,1,2,False
127,0.8854998359159918,3.339801460489709,2.435596965134644,1,3,False
128,1.240737904266927,1.2805284255738458,2.0185402719962577,1,2,False
129,1.2932205115963082,1.9592693076250032,1.1481230216792035,1,3,False
130,0.1498073215163065,-1.5793566760652773,-0.0567735517444567,1,1,True
131,2.187358867239629,1.350949569652478,1.346502444947704,1,3,False
132,0.8298653541305396,2.3789964577161347,1.1393136772425634,1,3,False
133,2.5392511883457973,0.276567955676736,1.9005157439789384,1,2,False
134,2.294887444263721,1.8795042144328584,2.485837016778307,1,3,False
135,-0.1010608897178499,0.1678506717044164,0.1474323395122992,1,2,False
136,1.6851724350270825,-0.5315664828910593,0.5026798295366719,1,1,True
137,2.028511671636116,1.0441080846512472,2.1155692586792,1,2,False
138,0.6932300580240565,-1.0038584829795894,0.8667273713538883,1,1,True
139,0.8410218389207043,-0.1630809208531949,0.7885518666007552,1,1,True
140,2.0188067005070174,0.544521818761718,1.2313744866153604,1,2,False
141,-0.3244500525185065,5.935330514631836,1.7873575543846916,1,3,False
142,1.278496189749717,3.538524803388233,1.9780403959460449,1,3,False
143,-0.1435883151661678,2.9754864605137907,0.622480780894699,1,3,False
144,0.7600084659734779,4.312811831595899,1.843620400066156,1,3,False
145,1.704606430098305,0.9134883897042784,1.0270180437947798,1,2,False
146,-0.0158612325773539,1.51249345540085,0.4784687879492754,1,3,False
147,3.941351802000466,1.143175448371641,2.118666653487568,1,3,False
148,-0.0032477226462832,0.7034561720499919,1.453538454234967,1,2,False
149,1.7527321421336235,-0.5423209209928557,1.1292409746475316,1,2,False
150,2.085712209948131,-0.1287664502403789,0.4855525473991344,1,2,False
151,1.821928446570632,0.0410648462397936,1.1750999644536593,1,2,False
152,-0.0491619183280598,1.118549953512748,0.9723962230589962,1,2,False
153,-0.7537982876249076,-0.9990162881403576,0.7249628049645701,1,2,False
154,1.1492912013583143,0.2970443733182686,0.5874531777831038,1,2,False
155,0.7946124902659313,1.6574503699144,1.4927086623510997,1,3,False
156,0.7239811870937619,1.0955257854616411,1.0848704297733875,1,2,False
157,3.361353711775737,0.7226112603627555,0.5737504559561586,1,3,False
158,1.3676584406646983,1.3503279883392674,0.7473166248461378,1,3,False
159,2.434972954046444,2.05921671559155,2.5623242297789903,1,3,False
160,0.922299828514364,1.703729274020256,0.8404660494824145,1,3,False
161,0.1117894628999518,-1.3807148882002034,-0.2708202972247977,1,1,True
162,0.9747509472454768,-1.48397097075084,0.6280696615977899,1,1,True
163,1.2492720203251793,0.3700917598815381,0.2319649561212701,1,2,False
164,2.053227929808635,-0.1610015860649365,1.097024272202271,1,2,False
165,1.1098563267083152,0.6075848491051523,1.5930778066221387,1,2,False
166,0.4555628059223777,1.819525821138248,0.4424429517192326,1,3,False
167,2.214784708259574,-0.3314442427450004,0.6834816111084028,1,2,False
168,-0.171091870471024,0.4978595745239675,0.236124899963269,1,2,False
169,0.1959785801424678,2.5119366612033143,1.014903536349611,1,3,False
170,1.6550053453506424,2.6508679423607053,0.897617825272003,1,3,False
171,1.5144832374880353,1.4845299595338457,1.142572790244595,1,3,False
172,2.250542486555939,3.1826225448541976,2.248936888415284,1,3,False
173,-0.2250914946536502,2.672858175457428,1.521646802034966,1,3,False
174,0.1312510390446818,1.1471982470503117,0.9986332462805476,1,2,False
175,1.4259155316081895,-0.3764626720788186,-0.2421016394555077,1,1,True
176,2.8178047919468665,1.6496263109387417,2.1011035075605973,1,3,False
177,0.3196906840873207,-0.4477339077874038,0.246800620945209,1,1,True
178,-1.0551635464095264,1.1248174766175612,0.2062018789140517,1,3,False
179,-0.4272396399213636,-0.360413152320389,-0.3941497066850463,1,2,False
180,1.6540357954351044,1.94633020034337,1.076472556145858,1,3,False
181,2.029291472277027,1.3387666037351238,1.1854993193118908,1,3,False
182,2.8313914148741617,0.8275530604827197,2.027123418190617,1,2,False
183,2.004873989395832,0.4656756728633602,2.534215366971758,1,2,False
184,1.7200234212295724,2.1915953442891585,1.1298677784981983,1,3,False
185,1.9006601002652803,0.6090755337480641,1.325235480144905,1,2,False
186,2.264504134812264,1.128056763228438,1.4457827335867632,1,2,False
187,1.0426091966265338,1.565482508478686,0.949288338490642,1,3,False
188,0.5201714081707732,2.347788917295196,0.4652554020427961,1,3,False
189,0.6651258193382482,-0.877177579896977,0.4462551147839313,1,1,True
190,2.131243433800823,0.7674061174940451,1.667859101279697,1,2,False
191,0.4723519812397384,-1.1361970534948598,0.0167068446729601,1,1,True
192,1.2140418820245251,2.4018071825760496,2.062748332922661,1,3,False
193,1.2278811190369483,2.651667511778074,0.8701816257079903,1,3,False
194,1.504286045656949,1.5050597891640307,0.7939901034943542,1,3,False
195,-0.5696564653324263,1.9726324284416905,0.9683012374606026,1,3,False
196,1.822910573114276,2.3651708960237885,1.689949279354401,1,3,False
197,1.237463551222044,1.4531420797661283,2.016514075280585,1,2,False
198,0.1100068969196966,0.0950105968629051,0.8610598146535506,1,2,False
199,0.0211135011433292,4.078148059973824,2.0607055480828174,1,3,False
200,-0.4192631037235816,-0.4795028595874351,0.0109855571640195,1,2,False
201,1.1022349815990642,2.042494738326041,2.196316963972694,1,3,False
202,-0.0426177610518077,-0.1906547694291731,0.1125602624921927,1,2,False
203,1.1382190750808023,-0.4150071148061347,0.6385195961589398,1,1,True
204,1.57198061655024,0.4171529401113514,0.5506242028020416,1,2,False
205,0.9013630205908132,1.8599920338542355,1.2355073650116308,1,3,False
206,0.2600461942558194,2.7571593467849107,0.7789114222148504,1,3,False
207,2.599772501535626,1.9596571912527163,1.812137195779032,1,3,False
208,-0.9275265424224106,2.032988230300722,0.711519239461059,1,3,False
209,-0.0137489869847102,1.226018768048278,0.4815506270521098,1,3,False
210,0.0468401674489468,1.9354050679917465,1.8626069953162965,1,3,False
211,1.948018876561498,3.271488735575688,1.447459103449083,1,3,False
212,-0.5185649572182018,1.0256872181558638,0.6062010800715643,1,3,False
213,1.1769338444726798,3.631427052619844,1.6334365417405805,1,3,False
214,0.0970000710233908,0.8331047144751584,0.2355875928028828,1,3,False
215,2.0850955519549004,1.140709314344632,1.6928462370212274,1,2,False
216,1.8747788171724835,2.3934211043582083,1.3053153791889651,1,3,False
217,1.8652797671374888,2.71831169747098,2.0179771913124247,1,3,False
218,3.158675380413277,2.3724494059628105,1.698061588488514,1,3,False
219,1.1902667037088723,0.9723189030191546,0.3114453601728864,1,3,False
220,1.98895466377812,2.6874278999706505,0.6012496899501816,1,3,False
221,0.8527146730266795,-2.6642222110531746,0.0454781616449183,1,1,True
222,-0.2597050296002738,-2.911910152629218,-0.97430940280026,1,1,True
223,2.054621429366006,1.0174113356965753,1.406900604023014,1,2,False
224,1.243929468615993,-0.3687950550059913,1.3273009448536102,1,2,False
225,-0.503638708528175,2.245425819999736,1.129902504541485,1,3,False
226,0.5618856187418151,3.4430884323914333,2.111870766451519,1,3,False
227,-0.5844304294101341,-1.1190297841944874,-0.1240279203331753,1,1,True
228,1.0890084194698306,0.7618958725291521,1.6323893834666496,1,2,False
229,2.096423034167727,1.857411592357381,1.1808848032285926,1,3,False
230,0.5493976724227335,1.9656517201509145,0.8725182758204703,1,3,False
231,-1.2457112808097257,2.455635691568392,0.3876191095722786,1,3,False
232,1.8282874118087429,1.1697852257906236,2.323179035449618,1,2,False
233,2.6105507259763767,-0.0569164973355722,1.300802296357864,1,2,False
234,2.72808230983001,-1.9055782895215445,1.0097702566442728,1,1,True
235,0.1912280492760989,0.43535593281109,0.1741576219933376,1,2,False
236,-1.0282273701583216,0.3103863795794233,0.4313607746054883,1,2,False
237,1.8325406317838813,-1.168380822120893,0.3941292460206995,1,1,True
238,1.4411572749339596,0.6430719684508523,1.928593829614782,1,2,False
239,1.9457421171285336,0.692798155475219,0.6581956558048283,1,2,False
240,0.0084187415120287,1.485908170238046,0.8409043527694658,1,3,False
241,0.5146969413468903,3.242550815479569,2.180744615506645,1,3,False
242,1.6458475891539344,1.1683200673196807,2.0446801681985933,1,2,False
243,2.4563375010225528,2.134166115679476,1.5667892055984884,1,3,False
244,-0.6956859325980282,2.7585914599767185,0.2609111060736488,1,3,False
245,1.1591953597603342,0.260437513261096,0.7900114780041929,1,2,False
246,1.738327039699891,1.7355160345430818,1.536624624898428,1,3,False
247,0.2595215831440668,0.0139885925471511,0.3972312170776898,1,2,False
248,1.289052071232324,4.196421423080063,2.634589328407304,1,3,False
249,1.278842224074361,1.8783348056815696,1.037315457120051,1,3,False
250,0.810179942615074,1.9918657444143013,0.92259874991039,1,3,False
251,1.5889799579232653,0.6629960698333144,1.2630730940101191,1,2,False
252,1.7354523356811318,1.286750875309192,1.8071667874787125,1,2,False
253,0.6491833392369992,-0.8682079849404407,0.7620038927667075,1,1,True
254,0.4596195754556005,-0.4427670185585628,0.1156069352870768,1,1,True
255,1.424218658796911,3.34235043048757,1.6908199603897225,1,3,False
256,1.1351751421341367,1.516658334134374,1.6125242599465066,1,3,False
257,-0.2227326630050055,0.3015148465985803,0.4027747530296791,1,2,False
258,0.1960513996955354,2.224681680781452,1.211616233603981,1,3,False
259,1.41315710705008,1.3939324376626483,1.0748861100154594,1,3,False
260,0.6096677057338765,-0.3886050958203149,0.5658715804812512,1,1,True
261,2.89995934634275,1.6991237062779527,1.842736870171017,1,3,False
262,-0.180580100694782,1.0978192648385037,0.5006264252440555,1,3,False
263,1.182800536101803,0.4081082166649085,1.5041025501540837,1,2,False
264,0.864573647307173,1.0231574269030583,0.7213304524921544,1,2,False
265,1.6930501930186592,3.318549161408308,1.3453824794675813,1,3,False
