,x,y,z,True Class Label,ERM Classification,Correct
0,0.4605573001223528,0.2316270355844369,0.7616879402224321,1,1,True
1,0.2431914712138766,1.014132126635018,0.5174242632109827,1,1,True
2,0.5670718972346239,-2.162333673158426,0.006072586669084,1,1,True
3,0.7622266155397072,1.9978143903103185,0.7615069778088235,1,1,True
4,1.03295596990633,-0.6443591690588066,0.1118144501606573,1,1,True
5,1.5610019114060036,1.0411524037580524,1.129937597369949,1,1,True
6,2.7478190227236547,0.6768415589103781,0.7050503403969912,1,2,False
7,1.371795501107333,-1.2133118765972355,0.9099775497866612,1,1,True
8,1.3312430664110266,0.4366541103640551,0.6022812618996375,1,1,True
9,-1.3226202028703842,2.7336991512712827,1.0695624441792155,1,3,False
10,0.6197240594555913,0.3549766616996668,1.068746085648456,1,1,True
11,-0.028197371437721,2.6683193142855446,0.704553795163019,1,3,False
12,0.7592109457010757,0.6352323573535272,1.1110966584792137,1,1,True
13,1.5956320159282311,1.4882577938821913,1.606717501941095,1,1,True
14,0.7494336422873475,-0.1251839779316941,0.9617531432881792,1,1,True
15,0.4722762353420672,2.9404117697086183,1.019383732466728,1,1,True
16,1.112609770919782,0.497506488253974,1.1136165464360612,1,1,True
17,0.9897244670478956,3.775207727453145,1.9037641654546351,1,1,True
18,-0.053291994206184,2.554536543053975,0.8557114474420535,1,3,False
19,1.2699868640508805,3.052038286444149,2.3954389059038994,1,3,False
20,0.212713244118619,0.3977248056824676,1.076590040616437,1,1,True
21,-0.2474263623684338,-0.9406017426482624,-0.2715613122797828,1,1,True
22,1.4950115351598623,0.5601215631600172,1.3902932717426073,1,1,True
23,1.7726901802546076,2.197831521028535,1.334264246389678,1,1,True
24,0.0127223913581431,-1.0379748741209185,-0.1110316339079764,1,1,True
25,0.8361603149471905,2.002182373299824,0.4762731277443677,1,1,True
26,0.2428377116653941,0.499979059655432,0.3474472289220621,1,1,True
27,0.6319641222590144,-1.916464769450496,0.935360010569706,1,1,True
28,-0.0973137793677347,2.0847871693836684,1.3010085983826671,1,1,True
29,0.467392457477534,2.723430525252416,1.366828374987069,1,1,True
